toolName,famille,discipline,total_respondants_discipline,count,fractionOfUse,percentageOfUse
Statistica,,Droit,505,0,NaN,NaN
RefWorks Flow,,Sciences sociales et économie,6353,0.2,NaN,NaN
RefWorks Flow,,Sciences de la vie,5162,0.2,NaN,NaN
RefWorks Flow,,Médecine,3803,0.2,NaN,NaN
RefWorks Flow,,Arts et Lettres,3154,0.2,NaN,NaN
RefWorks Flow,,Droit,505,0,NaN,NaN
institutional solution,,Sciences sociales et économie,6353,0,NaN,NaN
institutional solution,,Sciences de la vie,5162,0,NaN,NaN
institutional solution,,Médecine,3803,0,NaN,NaN
institutional solution,,Arts et Lettres,3154,1,NaN,NaN
institutional solution,,Droit,505,0,NaN,NaN
ChemOffice,autre,Sciences sociales et économie,6353,0,NaN,NaN
ChemOffice,autre,Sciences de la vie,5162,0.5,NaN,NaN
ChemOffice,autre,Médecine,3803,0,NaN,NaN
ChemOffice,autre,Arts et Lettres,3154,0,NaN,NaN
ChemOffice,autre,Droit,505,0,NaN,NaN
PagePlus,autres bureautique (wysiwyg),Sciences sociales et économie,6353,1,NaN,NaN
PagePlus,autres bureautique (wysiwyg),Sciences de la vie,5162,0,NaN,NaN
PagePlus,autres bureautique (wysiwyg),Médecine,3803,0,NaN,NaN
PagePlus,autres bureautique (wysiwyg),Arts et Lettres,3154,0,NaN,NaN
PagePlus,autres bureautique (wysiwyg),Droit,505,0,NaN,NaN
Mind Genius,,Sciences sociales et économie,6353,1,NaN,NaN
Mind Genius,,Sciences de la vie,5162,0,NaN,NaN
Mind Genius,,Médecine,3803,0,NaN,NaN
Mind Genius,,Arts et Lettres,3154,0,NaN,NaN
Mind Genius,,Droit,505,0,NaN,NaN
institutional list of publications,,Sciences sociales et économie,6353,1,NaN,NaN
institutional list of publications,,Sciences de la vie,5162,0,NaN,NaN
institutional list of publications,,Médecine,3803,0,NaN,NaN
institutional list of publications,,Arts et Lettres,3154,0,NaN,NaN
institutional list of publications,,Droit,505,0,NaN,NaN
Indian lists of recent publications,,Sciences sociales et économie,6353,1,NaN,NaN
Indian lists of recent publications,,Sciences de la vie,5162,0,NaN,NaN
Indian lists of recent publications,,Médecine,3803,0,NaN,NaN
Indian lists of recent publications,,Arts et Lettres,3154,0,NaN,NaN
Indian lists of recent publications,,Droit,505,0,NaN,NaN
Linux,,Sciences sociales et économie,6353,1,NaN,NaN
Linux,,Sciences de la vie,5162,0,NaN,NaN
Linux,,Médecine,3803,0,NaN,NaN
Linux,,Arts et Lettres,3154,0,NaN,NaN
Linux,,Droit,505,0,NaN,NaN
750words.com,,Sciences sociales et économie,6353,1,NaN,NaN
750words.com,,Sciences de la vie,5162,0,NaN,NaN
750words.com,,Médecine,3803,0,NaN,NaN
750words.com,,Arts et Lettres,3154,0,NaN,NaN
750words.com,,Droit,505,0,NaN,NaN
Seafile,,Sciences sociales et économie,6353,0.2,NaN,NaN
Seafile,,Sciences de la vie,5162,0.2,NaN,NaN
Seafile,,Médecine,3803,0.2,NaN,NaN
Seafile,,Arts et Lettres,3154,0.2,NaN,NaN
Seafile,,Droit,505,0,NaN,NaN
Textilus,autres bureautique (wysiwyg),Sciences sociales et économie,6353,0,NaN,NaN
Textilus,autres bureautique (wysiwyg),Sciences de la vie,5162,0,NaN,NaN
Textilus,autres bureautique (wysiwyg),Médecine,3803,0,NaN,NaN
Textilus,autres bureautique (wysiwyg),Arts et Lettres,3154,1,NaN,NaN
Textilus,autres bureautique (wysiwyg),Droit,505,0,NaN,NaN
PDF Pro,,Sciences sociales et économie,6353,1,NaN,NaN
PDF Pro,,Sciences de la vie,5162,0,NaN,NaN
PDF Pro,,Médecine,3803,0,NaN,NaN
PDF Pro,,Arts et Lettres,3154,0,NaN,NaN
PDF Pro,,Droit,505,0,NaN,NaN
ABBYY FineReader,,Sciences sociales et économie,6353,1,NaN,NaN
ABBYY FineReader,,Sciences de la vie,5162,0,NaN,NaN
ABBYY FineReader,,Médecine,3803,0,NaN,NaN
ABBYY FineReader,,Arts et Lettres,3154,0,NaN,NaN
ABBYY FineReader,,Droit,505,0,NaN,NaN
Madoko,balisage et texte brut,Sciences sociales et économie,6353,0,NaN,NaN
Madoko,balisage et texte brut,Sciences de la vie,5162,0,NaN,NaN
Madoko,balisage et texte brut,Médecine,3803,0,NaN,NaN
Madoko,balisage et texte brut,Arts et Lettres,3154,0,NaN,NaN
Madoko,balisage et texte brut,Droit,505,0,NaN,NaN
Scholarly Markdown,balisage et texte brut,Sciences sociales et économie,6353,0,NaN,NaN
Scholarly Markdown,balisage et texte brut,Sciences de la vie,5162,0,NaN,NaN
Scholarly Markdown,balisage et texte brut,Médecine,3803,0,NaN,NaN
Scholarly Markdown,balisage et texte brut,Arts et Lettres,3154,0,NaN,NaN
Scholarly Markdown,balisage et texte brut,Droit,505,0,NaN,NaN
WriteMonkey,balisage et texte brut,Sciences sociales et économie,6353,0.5,NaN,NaN
WriteMonkey,balisage et texte brut,Sciences de la vie,5162,0,NaN,NaN
WriteMonkey,balisage et texte brut,Médecine,3803,0,NaN,NaN
WriteMonkey,balisage et texte brut,Arts et Lettres,3154,0.5,NaN,NaN
WriteMonkey,balisage et texte brut,Droit,505,0,NaN,NaN
journal submission system,,Sciences sociales et économie,6353,0,NaN,NaN
journal submission system,,Sciences de la vie,5162,0,NaN,NaN
journal submission system,,Médecine,3803,1,NaN,NaN
journal submission system,,Arts et Lettres,3154,0,NaN,NaN
journal submission system,,Droit,505,0,NaN,NaN
Softmaker Office,autres bureautique (wysiwyg),Sciences sociales et économie,6353,0,NaN,NaN
Softmaker Office,autres bureautique (wysiwyg),Sciences de la vie,5162,0,NaN,NaN
Softmaker Office,autres bureautique (wysiwyg),Médecine,3803,1,NaN,NaN
Softmaker Office,autres bureautique (wysiwyg),Arts et Lettres,3154,0,NaN,NaN
Softmaker Office,autres bureautique (wysiwyg),Droit,505,0,NaN,NaN
Overleaf,format/éditeur apparenté à TeX,Sciences sociales et économie,6353,0,NaN,NaN
Overleaf,format/éditeur apparenté à TeX,Sciences de la vie,5162,0,NaN,NaN
Overleaf,format/éditeur apparenté à TeX,Médecine,3803,0,NaN,NaN
Overleaf,format/éditeur apparenté à TeX,Arts et Lettres,3154,0,NaN,NaN
Overleaf,format/éditeur apparenté à TeX,Droit,505,0,NaN,NaN
MathMagic,,Sciences sociales et économie,6353,0,NaN,NaN
MathMagic,,Sciences de la vie,5162,1,NaN,NaN
MathMagic,,Médecine,3803,0,NaN,NaN
MathMagic,,Arts et Lettres,3154,0,NaN,NaN
MathMagic,,Droit,505,0,NaN,NaN
MS Office 365,autres bureautique (wysiwyg),Sciences sociales et économie,6353,0,NaN,NaN
MS Office 365,autres bureautique (wysiwyg),Sciences de la vie,5162,0,NaN,NaN
MS Office 365,autres bureautique (wysiwyg),Médecine,3803,1,NaN,NaN
MS Office 365,autres bureautique (wysiwyg),Arts et Lettres,3154,0,NaN,NaN
MS Office 365,autres bureautique (wysiwyg),Droit,505,0,NaN,NaN
local tools,,Sciences sociales et économie,6353,0,NaN,NaN
local tools,,Sciences de la vie,5162,0,NaN,NaN
local tools,,Médecine,3803,1,NaN,NaN
local tools,,Arts et Lettres,3154,0,NaN,NaN
local tools,,Droit,505,0,NaN,NaN
Lilypond,autre,Sciences sociales et économie,6353,0,NaN,NaN
Lilypond,autre,Sciences de la vie,5162,0,NaN,NaN
Lilypond,autre,Médecine,3803,0,NaN,NaN
Lilypond,autre,Arts et Lettres,3154,1,NaN,NaN
Lilypond,autre,Droit,505,0,NaN,NaN
iBooks Author,autre,Sciences sociales et économie,6353,0,NaN,NaN
iBooks Author,autre,Sciences de la vie,5162,0,NaN,NaN
iBooks Author,autre,Médecine,3803,0,NaN,NaN
iBooks Author,autre,Arts et Lettres,3154,0,NaN,NaN
iBooks Author,autre,Droit,505,0,NaN,NaN
Yandex Docuements,autre,Sciences sociales et économie,6353,0,NaN,NaN
Yandex Docuements,autre,Sciences de la vie,5162,0,NaN,NaN
Yandex Docuements,autre,Médecine,3803,0,NaN,NaN
Yandex Docuements,autre,Arts et Lettres,3154,0,NaN,NaN
Yandex Docuements,autre,Droit,505,0,NaN,NaN
MediaWikimarkdown,balisage et texte brut,Sciences sociales et économie,6353,0,NaN,NaN
MediaWikimarkdown,balisage et texte brut,Sciences de la vie,5162,0,NaN,NaN
MediaWikimarkdown,balisage et texte brut,Médecine,3803,0,NaN,NaN
MediaWikimarkdown,balisage et texte brut,Arts et Lettres,3154,0,NaN,NaN
MediaWikimarkdown,balisage et texte brut,Droit,505,0,NaN,NaN
Open Words,,Sciences sociales et économie,6353,0,NaN,NaN
Open Words,,Sciences de la vie,5162,0,NaN,NaN
Open Words,,Médecine,3803,0,NaN,NaN
Open Words,,Arts et Lettres,3154,0,NaN,NaN
Open Words,,Droit,505,0,NaN,NaN
Beamer,,Sciences sociales et économie,6353,0,NaN,NaN
Beamer,,Sciences de la vie,5162,0.5,NaN,NaN
Beamer,,Médecine,3803,0.5,NaN,NaN
Beamer,,Arts et Lettres,3154,0,NaN,NaN
Beamer,,Droit,505,0,NaN,NaN
Beaker,,Sciences sociales et économie,6353,0,NaN,NaN
Beaker,,Sciences de la vie,5162,0.5,NaN,NaN
Beaker,,Médecine,3803,0,NaN,NaN
Beaker,,Arts et Lettres,3154,0,NaN,NaN
Beaker,,Droit,505,0,NaN,NaN
Omni Outliner,,Sciences sociales et économie,6353,1,NaN,NaN
Omni Outliner,,Sciences de la vie,5162,0,NaN,NaN
Omni Outliner,,Médecine,3803,0,NaN,NaN
Omni Outliner,,Arts et Lettres,3154,0,NaN,NaN
Omni Outliner,,Droit,505,0,NaN,NaN
Google Translate,,Sciences sociales et économie,6353,1,NaN,NaN
Google Translate,,Sciences de la vie,5162,0,NaN,NaN
Google Translate,,Médecine,3803,0,NaN,NaN
Google Translate,,Arts et Lettres,3154,0,NaN,NaN
Google Translate,,Droit,505,0,NaN,NaN
Android applications,,Sciences sociales et économie,6353,1,NaN,NaN
Android applications,,Sciences de la vie,5162,0,NaN,NaN
Android applications,,Médecine,3803,0,NaN,NaN
Android applications,,Arts et Lettres,3154,0,NaN,NaN
Android applications,,Droit,505,0,NaN,NaN
journal articles and textbooks,,Sciences sociales et économie,6353,0,NaN,NaN
journal articles and textbooks,,Sciences de la vie,5162,1,NaN,NaN
journal articles and textbooks,,Médecine,3803,0,NaN,NaN
journal articles and textbooks,,Arts et Lettres,3154,0,NaN,NaN
journal articles and textbooks,,Droit,505,0,NaN,NaN
TIMEVIEWER,,Sciences sociales et économie,6353,1,NaN,NaN
TIMEVIEWER,,Sciences de la vie,5162,0,NaN,NaN
TIMEVIEWER,,Médecine,3803,0,NaN,NaN
TIMEVIEWER,,Arts et Lettres,3154,0,NaN,NaN
TIMEVIEWER,,Droit,505,0,NaN,NaN
Rake,autre,Sciences sociales et économie,6353,0,NaN,NaN
Rake,autre,Sciences de la vie,5162,0.5,NaN,NaN
Rake,autre,Médecine,3803,0,NaN,NaN
Rake,autre,Arts et Lettres,3154,0,NaN,NaN
Rake,autre,Droit,505,0,NaN,NaN
Adobe Creative Cloud,autre,Sciences sociales et économie,6353,0.5,NaN,NaN
Adobe Creative Cloud,autre,Sciences de la vie,5162,0,NaN,NaN
Adobe Creative Cloud,autre,Médecine,3803,0,NaN,NaN
Adobe Creative Cloud,autre,Arts et Lettres,3154,0.5,NaN,NaN
Adobe Creative Cloud,autre,Droit,505,0,NaN,NaN
Wikiversity,,Sciences sociales et économie,6353,0.3333333333333333,NaN,NaN
Wikiversity,,Sciences de la vie,5162,0,NaN,NaN
Wikiversity,,Médecine,3803,0.3333333333333333,NaN,NaN
Wikiversity,,Arts et Lettres,3154,0,NaN,NaN
Wikiversity,,Droit,505,0,NaN,NaN
TextMate,balisage et texte brut,Sciences sociales et économie,6353,0,NaN,NaN
TextMate,balisage et texte brut,Sciences de la vie,5162,0,NaN,NaN
TextMate,balisage et texte brut,Médecine,3803,0,NaN,NaN
TextMate,balisage et texte brut,Arts et Lettres,3154,0,NaN,NaN
TextMate,balisage et texte brut,Droit,505,0,NaN,NaN
Antidote,autres bureautique (wysiwyg),Sciences sociales et économie,6353,0,NaN,NaN
Antidote,autres bureautique (wysiwyg),Sciences de la vie,5162,0,NaN,NaN
Antidote,autres bureautique (wysiwyg),Médecine,3803,0,NaN,NaN
Antidote,autres bureautique (wysiwyg),Arts et Lettres,3154,1,NaN,NaN
Antidote,autres bureautique (wysiwyg),Droit,505,0,NaN,NaN
Windows,autre,Sciences sociales et économie,6353,0,NaN,NaN
Windows,autre,Sciences de la vie,5162,0,NaN,NaN
Windows,autre,Médecine,3803,0,NaN,NaN
Windows,autre,Arts et Lettres,3154,0,NaN,NaN
Windows,autre,Droit,505,0,NaN,NaN
Web of Science,autre,Sciences sociales et économie,6353,0,NaN,NaN
Web of Science,autre,Sciences de la vie,5162,0,NaN,NaN
Web of Science,autre,Médecine,3803,0,NaN,NaN
Web of Science,autre,Arts et Lettres,3154,0,NaN,NaN
Web of Science,autre,Droit,505,0,NaN,NaN
publisher website,autre,Sciences sociales et économie,6353,0,NaN,NaN
publisher website,autre,Sciences de la vie,5162,0,NaN,NaN
publisher website,autre,Médecine,3803,0,NaN,NaN
publisher website,autre,Arts et Lettres,3154,0,NaN,NaN
publisher website,autre,Droit,505,0,NaN,NaN
DOI (Digital Object Identifier),autre,Sciences sociales et économie,6353,0,NaN,NaN
DOI (Digital Object Identifier),autre,Sciences de la vie,5162,0,NaN,NaN
DOI (Digital Object Identifier),autre,Médecine,3803,0,NaN,NaN
DOI (Digital Object Identifier),autre,Arts et Lettres,3154,0,NaN,NaN
DOI (Digital Object Identifier),autre,Droit,505,0,NaN,NaN
online translator,balisage et texte brut,Sciences sociales et économie,6353,0,NaN,NaN
online translator,balisage et texte brut,Sciences de la vie,5162,0,NaN,NaN
online translator,balisage et texte brut,Médecine,3803,0,NaN,NaN
online translator,balisage et texte brut,Arts et Lettres,3154,0,NaN,NaN
online translator,balisage et texte brut,Droit,505,0,NaN,NaN
Elsevier Webshop Language Editing,autre,Sciences sociales et économie,6353,0,NaN,NaN
Elsevier Webshop Language Editing,autre,Sciences de la vie,5162,0,NaN,NaN
Elsevier Webshop Language Editing,autre,Médecine,3803,0,NaN,NaN
Elsevier Webshop Language Editing,autre,Arts et Lettres,3154,0,NaN,NaN
Elsevier Webshop Language Editing,autre,Droit,505,0,NaN,NaN
Elsevier Webshop Illustration Service,autre,Sciences sociales et économie,6353,0,NaN,NaN
Elsevier Webshop Illustration Service,autre,Sciences de la vie,5162,0,NaN,NaN
Elsevier Webshop Illustration Service,autre,Médecine,3803,0,NaN,NaN
Elsevier Webshop Illustration Service,autre,Arts et Lettres,3154,0,NaN,NaN
Elsevier Webshop Illustration Service,autre,Droit,505,0,NaN,NaN
Prezi,autre,Sciences sociales et économie,6353,0.25,NaN,NaN
Prezi,autre,Sciences de la vie,5162,0.25,NaN,NaN
Prezi,autre,Médecine,3803,0.25,NaN,NaN
Prezi,autre,Arts et Lettres,3154,0.25,NaN,NaN
Prezi,autre,Droit,505,0,NaN,NaN
RTF editor,balisage et texte brut,Sciences sociales et économie,6353,0,NaN,NaN
RTF editor,balisage et texte brut,Sciences de la vie,5162,0,NaN,NaN
RTF editor,balisage et texte brut,Médecine,3803,0,NaN,NaN
RTF editor,balisage et texte brut,Arts et Lettres,3154,0,NaN,NaN
RTF editor,balisage et texte brut,Droit,505,0,NaN,NaN
Text Encoding Initiative,balisage et texte brut,Sciences sociales et économie,6353,0,NaN,NaN
Text Encoding Initiative,balisage et texte brut,Sciences de la vie,5162,0,NaN,NaN
Text Encoding Initiative,balisage et texte brut,Médecine,3803,0,NaN,NaN
Text Encoding Initiative,balisage et texte brut,Arts et Lettres,3154,1,NaN,NaN
Text Encoding Initiative,balisage et texte brut,Droit,505,0,NaN,NaN
